Business	BUS 31,PAIK R	BUS 31	PAIK R	5	4	3	1	22
Business	BUS 31,SANTILLANES A	BUS 31	SANTILLANES A	1	3	7		21
Business	BUS 32,SEDKY S M	BUS 32	SEDKY S M	14	9	2		30
Business	BUS 32,WELTON M	BUS 32	WELTON M	15	9	3		29
Business	BUS 32,SOUCY S H	BUS 32	SOUCY S H	2	2	5		16
Business	BUS 32,SOUCY S H	BUS 32	SOUCY S H	3	5	3		19
Business	BUS 32,SOUCY S H	BUS 32	SOUCY S H	8	5	3		25
Business	BUS 32,JUNG D	BUS 32	JUNG D	2	4	2		20
Business	BUS 32,JUNG D 	BUS 32	JUNG D 	5	1	1	10	24
Business	BUS 32,SEDKY S M	BUS 32	SEDKY S M	15	11	2		33
Business	BUS 32,MCCLUSKEY T	BUS 32	MCCLUSKEY T	6	13	1		27
Business	BUS 32,MCCLUSKEY T	BUS 32	MCCLUSKEY T	6	6	2		28
Business	BUS 32,WELTON M	BUS 32	WELTON M	21	8			32
Business	BUS 34,HAIG J D	BUS 34	HAIG J D	23	5	5		44
Business	BUS 45,RESNICK W J	BUS 45	RESNICK W J	6	3	1		15
Business	BUS 45,EVERETT K M	BUS 45	EVERETT K M	3	1	3		17
Business	BUS 45,HALLIDAY P D	BUS 45	HALLIDAY P D	6	7	4	1	40
Business	BUS 46,SHISHIDO K M	BUS 46	SHISHIDO K M	10	10	4		46
Business	BUS 47,HALLIDAY P D	BUS 47	HALLIDAY P D	5	2			13
Business	BUS 47,HALLIDAY P D	BUS 47	HALLIDAY P D	2	5	1		9
Business	BUS 47,HALLIDAY P D	BUS 47	HALLIDAY P D	6	2			9
Business	BUS 50,ALEXANDER J S	BUS 50	ALEXANDER J S	4	10	6		36
Business	BUS 50,ALEXANDER J S	BUS 50	ALEXANDER J S	3	2	6	1	21
Business	BUS 51,WELTON M	BUS 51	WELTON M	10	6	1		25
Business	BUS 52,MANDELBAUM A B	BUS 52	MANDELBAUM A B	8	9	3		28
Business	BUS 53,RODRIGUEZ K P	BUS 53	RODRIGUEZ K P	11	8	1		32
Business	BUS 62,BABCOCK L G	BUS 62	BABCOCK L G	13	10	3		40
Business	BUS 63,CLAUSEN A I	BUS 63	CLAUSEN A I	3	7	7		29
Business	BUS 63,ALEXANDER J S	BUS 63	ALEXANDER J S	9	12	2		36
Business	BUS 65,ROCKWELL C	BUS 65	ROCKWELL C	8	10	3		45
Business	BUS 80,RODRIGUEZ K P	BUS 80	RODRIGUEZ K P	13	3	1		33
Business	BUS 81,SATTERLEE B C	BUS 81	SATTERLEE B C	9	8	1		31
Business	COUNS 47,HALLIDAY P D	COUNS 47	HALLIDAY P D	5	3		1	13
Business	COUNS 47,HALLIDAY P D	COUNS 47	HALLIDAY P D	6	8			14
Business	COUNS 47,HALLIDAY P D	COUNS 47	HALLIDAY P D	5	3	1		11
